latitude, longitude, datanum, time, pressure, altitude, temperature
44.231952, -76.613517, 350, 17:29:40, 307.25, 77.50, 42.94
44.231948, -76.613525, 351, 17:29:43, 298.50, 74.81, 42.94
44.231948, -76.613525, 352, 17:29:45, 297.75, 76.56, 42.94
44.231945, -76.613525, 353, 17:29:47, 310.00, 76.81, 42.88
44.231945, -76.613525, 354, 17:29:49, 309.75, 77.37, 42.81
44.231945, -76.613525, 355, 17:29:51, 308.00, 77.50, 42.75
44.231941, -76.613525, 356, 17:29:53, 310.50, 77.50, 42.63
44.231941, -76.613525, 357, 17:29:55, 309.25, 77.75, 42.63
44.231941, -76.613517, 358, 17:29:57, 309.00, 77.12, 42.50
44.231941, -76.613517, 359, 17:29:59, 307.50, 76.31, 42.31
44.231941, -76.613510, 360, 17:30:01, 300.25, 75.06, 42.19
44.231945, -76.613510, 361, 17:30:03, 304.00, 76.06, 42.25
44.231945, -76.613510, 362, 17:30:05, 299.75, 75.50, 42.44
44.231948, -76.613510, 363, 17:30:07, 304.25, 77.00, 42.56
44.231952, -76.613510, 364, 17:30:09, 309.75, 77.44, 42.56
44.231952, -76.613517, 365, 17:30:11, 296.00, 76.12, 42.69
44.231952, -76.613517, 366, 17:30:13, 305.75, 76.00, 42.69
44.231952, -76.613517, 367, 17:30:15, 303.25, 76.06, 42.75
44.231952, -76.613517, 368, 17:30:17, 305.50, 76.25, 42.75
44.231952, -76.613517, 369, 17:30:19, 305.50, 76.50, 42.81
44.231952, -76.613525, 370, 17:30:21, 306.75, 76.62, 42.88
44.231952, -76.613525, 371, 17:30:23, 305.75, 76.37, 42.88
44.231952, -76.613517, 372, 17:30:26, 307.00, 76.50, 42.94
44.231952, -76.613525, 373, 17:30:28, 306.50, 76.50, 42.94
44.231952, -76.613525, 374, 17:30:30, 304.50, 76.56, 43.00
44.231952, -76.613517, 375, 17:30:32, 306.25, 76.31, 43.00
44.231952, -76.613517, 376, 17:30:34, 305.25, 76.31, 43.06
44.231952, -76.613517, 377, 17:30:36, 305.75, 76.69, 43.06
44.231956, -76.613517, 378, 17:30:38, 306.75, 76.75, 43.06
44.231956, -76.613517, 379, 17:30:40, 307.50, 76.06, 43.13
44.231956, -76.613517, 380, 17:30:42, 304.00, 76.19, 43.13
44.231956, -76.613517, 381, 17:30:44, 303.50, 75.62, 43.19
44.231956, -76.613517, 382, 17:30:46, 302.50, 75.62, 43.19
44.231956, -76.613517, 383, 17:30:48, 302.25, 75.25, 43.25
